nl,code
"Execute the SQL statement using $conn$ ( query all columns in the nodes where id_node is $id$ ) and get all the data, print the query results, and use jsonify to return the query results.","public JSONArray test ( JdbcTemplate conn , String id ) { List infor_node = conn . query ( "" select * from nodes where id_node = ? "" , new Object [ ] { id } , new BeanPropertyRowMapper ( List . class ) ) ; System . out . println ( infor_node ) ; return JSONObject . parseArray ( infor_node . toString ( ) ) ; }"
"Get the database engine through $uri$. Try to establish a connection, execute the SQL statement ( query the id column in the ROLE table according to $user_name$ ) , get all the data, close the connection, and return the query results. If an Exception is caught, print the exception.","public List droUser ( DataSource uri , String user_name ) { try { JdbcTemplate conn = new JdbcTemplate ( uri ) ; List res = conn . query ( "" select id from role where user_name = ? "" , new Object [ ] { user_name } , new BeanPropertyRowMapper ( List . class ) ) ; return res ; } catch ( Exception e ) { e . printStackTrace ( ) ; return null ; } }"
"Use $conn$ to execute SQL ( query the year information in the count_vectors table based on $corpusid$ ) and get all the query results. Use for loop to print each of these elements of the query results. Finally, return the query results.","public List loadSparsVectorDataStructures ( JdbcTemplate conn , String corpusid ) { List texts = conn . query ( "" select year from count_vectors where corpusid = ? "" , new Object [ ] { corpusid } , new BeanPropertyRowMapper ( List . class ) ) ; List years = new ArrayList ( ) ; for ( Object i : texts ) { years . add ( i ) ; } return years ; }"
Use $conn$ to execute SQL ( get the login column in the USER table based on $id$ ) and get all the data. Finally return the query results.,"public List getRecord ( JdbcTemplate conn , String id ) { List results = conn . query ( "" select login from user where id = ? "" , new Object [ ] { id } , new BeanPropertyRowMapper ( List . class ) ) ; return results ; }"
"Get the database engine through $db$, where the echo parameter is True, then connect to the database and execute the SQL ( get the webname column in the web table based on $url$ ) . Use for loop to store the 0th element of each item of the query result as list, and finally return the list contents""","public List selectValue ( DataSource db , String url ) { JdbcTemplate c = new JdbcTemplate ( db ) ; List results = c . query ( "" select webname from web where url = ? "" , new Object [ ] { url } , new BeanPropertyRowMapper ( List . class ) ) ; List webnames = new ArrayList ( ) ; for ( Object result : results ) { webnames . add ( JSONObject . parseObject ( result . toString ( ) ) . get ( 0 ) ) ; } return webnames ; }"
"Use $conn$ to execute SQL ( get the origin column of flights based on $destination$ ) , get all the data, use for loop to print the origin column data in f format for each item of the query result, and finally return the query result.","public List main ( JdbcTemplate conn , String destination ) { List flights = conn . query ( "" select origin from flights where destination = ? "" , new Object [ ] { destination } , new BeanPropertyRowMapper ( List . class ) ) ; for ( Object flight : flights ) { System . out . println ( JSONObject . parseObject ( flight . toString ( ) ) . getString ( "" origin "" ) ) ; } return flights ; }"
"Use $conn$ to execute SQL ( get all columns in the chapters table based on $quiz_type$ ) and get all the data. If the query result is true, return the query result.","public List preProcess ( JdbcTemplate conn , String quiz_type ) { List results = conn . query ( "" select * from chapters where quiz_type = ? "" , new Object [ ] { quiz_type } , new BeanPropertyRowMapper ( List . class ) ) ; if ( results . isEmpty ( ) ) { return null ; } else { return results ; } }"
"Get the database engine with $db_string$ and make the connection, execute the SQL statement ( get the id_filme column in the Filme where titulo is $titulo$ ) and get all the data. Return the result of a query after disconnecting the database.","public List verificaIdFilme ( DataSource db_string , String titulo ) { JdbcTemplate connection = new JdbcTemplate ( db_string ) ; List results = connection . query ( "" select id_filme from filme where titulo = ? "" , new Object [ ] { titulo } , new BeanPropertyRowMapper ( List . class ) ) ; return results ; }"
"Try to set the SQL statement: Query the number of all columns from the table table, use $conn$ to execute the SQL statement to get all the data and return. If an Exception occurs, use logging.error ( ) to return exception information.","public List countTableRows ( JdbcTemplate conn ) { try { List res = conn . query ( "" select count(*) from table "" , new BeanPropertyRowMapper ( List . class ) ) ; return res ; } catch ( Exception e ) { e . printStackTrace ( ) ; return null ; } }"
"Execute SQL with $conn$ ( get the TIMESTAMP column in the eq_eod_data table processed by the maximum function according to $id$ ) , get all the data, and finally return the 0th element of the 0th row of the query result.","public Object getLastloadedtime ( JdbcTemplate conn , String id ) { List ts = conn . query ( "" select max(timestamp) from eq_eod_data where id = ? "" , new Object [ ] { id } , new BeanPropertyRowMapper ( List . class ) ) ; return JSONObject . parseObject ( ts . get ( 0 ) . toString ( ) ) . get ( 0 ) ; }"
"Use $e$ to connect the database and execute SQL ( get the date column in the GBP table according to $id$ ) , get all the data, then use for loop to store each item of the query result as a list type and return.","public List getDates ( DataSource e , String id ) { JdbcTemplate conn = new JdbcTemplate ( e ) ; List dates = conn . query ( "" select date from GBP where id = ? "" , new Object [ ] { id } , new BeanPropertyRowMapper ( List . class ) ) ; return dates ; }"
"Execute the SQL with $conn$ ( get all the columns in the books where isbn is $searchstring$, author is $searchstring$ and title is $searchstring$ ) and get all the data, and finally return the rendered ""search.html"" with the rbboks parameter as the result of the query.","public String search ( JdbcTemplate conn , String searchstring , Model model ) { List rbooks = conn . query ( "" select * from books where isbn = ? and author = ? and title = ? "" , new Object [ ] { searchstring , searchstring , searchstring } , new BeanPropertyRowMapper ( List . class ) ) ; model . addAttribute ( "" rbooks "" , rbooks ) ; return "" search.html "" ; }"
"Try to use $conn$ to execute SQL ( get the tablename column in the 'table' table according to $table_id$ ) , get the first piece of data and return the query result. If an exception occurs during execution, the exception is printed.","public List searchTable ( JdbcTemplate conn , String table_id ) { try { List tb = conn . query ( "" select tablename from table where table_id = ? "" , new Object [ ] { table_id } , new BeanPropertyRowMapper ( List . class ) ) ; return tb ; } catch ( Exception e ) { e . printStackTrace ( ) ; return null ; } }"
"Use the $conn$ connection to execute the SQL statement ( based on all columns in the date_parse where the datetime is $datetime$ ) and get all the data, set the assertion that the return result is not an empty list, and then return the data.","public List containPercentsCharacterQuery ( JdbcTemplate conn , String datetime ) { List texts = conn . query ( "" select * from date_parse where datetime = ? "" , new Object [ ] { datetime } , new BeanPropertyRowMapper ( List . class ) ) ; assert texts . size ( ) != 0 ; return texts ; }"
"Use $conn$ to execute SQL ( query all columns in the drop_table according to $name_table$ ) , get all the data, and return the query result.","public List dropTable ( JdbcTemplate conn , String name_table ) { List result = conn . query ( "" select * from drop_table where name_table = ? "" , new Object [ ] { name_table } , new BeanPropertyRowMapper ( List . class ) ) ; return result ; }"
"Try to use $conn$ to execute SQL ( query all columns in the new_table_name table ) and get the first piece of data. * Return the query results. If the result appears, it will be returned directly.","public Object dropTable ( JdbcTemplate conn ) { try { List values = conn . query ( "" select * from new_table_name "" , new BeanPropertyRowMapper ( List . class ) ) ; return values . get ( 0 ) ; } catch ( Exception e ) { return null ; } }"
"Use $conn$ to execute SQL ( get all the columns in the weburls table where url is $url$ ) and get all the data, then use the for loop to store the list type for each item of the query result, and finally return the length of the list content.","public int urIsInDatabase ( JdbcTemplate conn , String url ) { List results = conn . query ( "" select * from weburls where url = ? "" , new Object [ ] { url } , new BeanPropertyRowMapper ( List . class ) ) ; return results . size ( ) ; }"
